Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
Sun Jun 18 2023 20:46:42,167.7953,16398,string,16384
Sun Jun 18 2023 20:47:22,255.9887,65550,string,65536
Sun Jun 18 2023 20:47:23,303.2919,262158,string,262144
Sun Jun 18 2023 20:47:25,2427.8512,1048832,string,1048576
Sun Jun 18 2023 20:47:26,465.3243,4195305,string,4194304
Sun Jun 18 2023 20:48:07,1469.1361,16781194,string,16777216
Sun Jun 18 2023 20:54:54,5118.8530,4107,string,4096
Sun Jun 18 2023 20:54:54,138.6538,16398,string,16384
Sun Jun 18 2023 20:54:58,4300.7359,65550,string,65536
Sun Jun 18 2023 20:54:58,246.8967,262158,string,262144
Sun Jun 18 2023 20:55:02,3393.1511,1048832,string,1048576
Sun Jun 18 2023 20:55:02,431.5338,4195305,string,4194304
Sun Jun 18 2023 20:55:06,4010.6785,16781194,string,16777216
Sun Jun 18 2023 21:04:57,1268.1515,4107,string,4096
Sun Jun 18 2023 21:04:57,159.6141,16398,string,16384
Sun Jun 18 2023 21:04:58,1288.7167,65550,string,65536
Sun Jun 18 2023 21:04:59,1304.3483,262158,string,262144
Sun Jun 18 2023 21:05:01,1500.3600,1048832,string,1048576
Sun Jun 18 2023 21:05:02,1419.8049,4195305,string,4194304
Sun Jun 18 2023 21:05:06,2996.1052,16781194,string,16777216
Sun Jun 18 2023 21:13:42,195.1584,4107,string,4096
Sun Jun 18 2023 21:13:49,7143.9562,16398,string,16384
Sun Jun 18 2023 21:13:49,238.8003,65550,string,65536
Sun Jun 18 2023 21:13:53,3624.2617,262158,string,262144
Sun Jun 18 2023 21:13:53,353.2442,1048832,string,1048576
Sun Jun 18 2023 21:14:34,417.9024,4195305,string,4194304
Sun Jun 18 2023 21:14:35,1289.8609,16781194,string,16777216
Sun Jun 18 2023 21:23:50,192.8658,4107,string,4096
Sun Jun 18 2023 21:23:50,153.7090,16398,string,16384
Sun Jun 18 2023 21:24:30,182.0640,65550,string,65536
Sun Jun 18 2023 21:24:31,160.7176,262158,string,262144
Sun Jun 18 2023 21:24:33,2167.9161,1048832,string,1048576
Sun Jun 18 2023 21:24:33,392.0160,4195305,string,4194304
Sun Jun 18 2023 21:25:15,1774.8812,16781194,string,16777216
